ID,Animal,Breed,Gender,Age,Category,Disease,WBC,RBC,Hemoglobin,Platelets,Glucose,ALT,AST,Urea,Creatinine,Symptom_Fever,Symptom_Lethargy,Symptom_Vomiting,Symptom_Diarrhea,Symptom_WeightLoss,Symptom_SkinLesion,Symptom_Coughing,Symptom_Lameness,Symptom_NasalDischarge,Symptom_EyeDischarge,Symptom_Drooling,Symptom_Blisters,WBC_RBC_Ratio,ALT_AST_Ratio,Urea_Creat_Ratio
DEV_116,Buffalo,Mixed,Female,12.1,Gastrointestinal,Rumen Acidosis,15.5,8.0,14.6,449.0,85.0,22.0,28.0,36.0,1.6,0,0,1,1,0,0,1,0,0,0,0,0,1.9375,0.7857142857142857,22.5
DEV_117,Tiger,Purebred,Unknown,2.8,Cardiovascular,Heartworm Cardiovascular,16.7,,16.6,474.0,89.0,39.0,33.0,12.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.1818181818181819,13.333333333333332
DEV_118,Snake,,Male,1.4,Respiratory,Bacterial URI,15.0,6.4,13.5,352.0,104.0,18.0,7.0,16.0,0.4,0,0,0,0,1,0,1,0,0,0,0,0,2.34375,2.5714285714285716,40.0
DEV_119,Turkey,,Unknown,1.8,Cardiovascular,Dissecting Aneurysm,,6.7,13.8,323.0,100.0,49.0,12.0,22.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,4.083333333333333,22.0
DEV_120,Buffalo,Mixed,Female,9.5,Viral,Bluetongue,,5.4,15.0,328.0,97.0,15.0,14.0,11.0,0.3,1,1,0,0,1,0,0,0,0,0,0,0,0.0,1.0714285714285714,36.66666666666667
DEV_121,Turtle,,Female,13.2,Viral,Iridovirus,20.0,7.8,18.2,422.0,77.0,43.0,54.0,24.0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,2.5641025641025643,0.7962962962962963,48.0
DEV_122,Chicken,Mixed,Unknown,3.3,Musculoskeletal,Arthritis,16.3,7.7,16.0,325.0,93.0,20.0,33.0,20.0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,2.116883116883117,0.6060606060606061,16.666666666666668
DEV_123,Fish,,Male,5.5,Viral,White Spot Syndrome,19.3,5.8,18.2,380.0,91.0,19.0,52.0,9.0,0.9,1,1,0,0,0,0,0,0,0,0,0,1,3.327586206896552,0.36538461538461536,10.0
DEV_124,Sheep,,Female,4.6,Bacterial,Anthrax,22.0,8.0,16.8,447.0,,120.0,,11.0,0.9,1,1,0,0,0,0,0,0,0,0,0,0,2.75,0.0,12.222222222222221
DEV_125,Pig,Purebred,Male,5.5,Cardiovascular,Mulberry Heart Disease,7.6,7.1,12.7,432.0,73.0,52.0,9.0,13.0,0.9,0,0,0,0,0,1,0,0,0,0,0,0,1.0704225352112675,5.777777777777778,14.444444444444445
DEV_126,Buffalo,,Male,1.1,Musculoskeletal,Arthritis,17.0,6.5,13.1,393.0,99.0,24.0,38.0,19.0,0.6,0,0,0,1,0,0,0,0,0,0,0,0,2.6153846153846154,0.631578947368421,31.666666666666668
DEV_127,Lizard,Purebred,Female,6.2,Metabolic,Gout,17.4,6.8,16.8,229.0,104.0,144.0,38.0,11.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,2.5588235294117645,3.789473684210526,11.0
DEV_128,Lizard,Purebred,Female,7.4,Cardiovascular,Endocarditis,10.0,7.1,14.6,232.0,95.0,6.0,39.0,23.0,0.9,0,0,0,0,0,0,1,0,0,0,0,0,1.4084507042253522,0.15384615384615385,25.555555555555554
DEV_129,Turtle,Purebred,Male,5.9,Bacterial,Mycobacteriosis,21.8,6.1,17.3,420.0,103.0,116.0,142.0,13.0,1.1,1,0,0,0,0,0,0,0,0,0,0,0,3.573770491803279,0.8169014084507042,11.818181818181817
DEV_130,Dog,,Female,11.4,Viral,Canine Distemper,,,13.6,424.0,115.0,20.0,21.0,17.0,0.9,1,0,1,0,0,0,1,0,0,1,0,0,0.0,0.9523809523809523,18.88888888888889
DEV_131,Duck,Purebred,Female,12.3,Cardiovascular,Heart Failure,,7.3,14.2,467.0,82.0,60.0,17.0,21.0,1.1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3.5294117647058822,19.09090909090909
DEV_132,Duck,Purebred,Male,12.3,Bacterial,Riemerella Anatipestifer,26.1,5.3,12.8,383.0,94.0,74.0,94.0,11.0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,4.9245283018867925,0.7872340425531915,13.75
DEV_133,Parrot,Purebred,Unknown,9.5,Cardiovascular,Heart Failure,7.9,7.1,16.8,316.0,80.0,23.0,30.0,21.0,1.2,0,0,0,0,0,0,0,0,0,0,1,0,1.1126760563380282,0.7666666666666667,17.5
DEV_134,Alpaca,Purebred,Female,2.0,Bacterial,Brucellosis,23.7,5.1,16.9,485.0,109.0,,104.0,23.0,0.4,1,1,0,0,0,0,0,0,0,0,0,0,4.647058823529412,0.0,57.5
DEV_135,Buffalo,Mixed,Male,3.3,Metabolic,Vitamin A Deficiency,14.4,6.2,13.6,460.0,96.0,131.0,29.0,12.0,,0,0,0,0,0,0,0,0,0,1,0,0,2.3225806451612905,4.517241379310345,0.0
DEV_136,Snake,Mixed,Female,9.5,Viral,Adenovirus,17.6,8.5,12.7,312.0,80.0,44.0,9.0,10.0,1.2,1,1,0,0,0,0,0,0,0,0,0,0,2.070588235294118,4.888888888888889,8.333333333333334
DEV_137,Fish,Purebred,Female,6.3,Respiratory,Bacterial Gill Disease,3.9,6.4,17.3,267.0,111.0,39.0,27.0,21.0,0.9,0,0,0,0,1,0,0,0,1,0,0,0,0.609375,1.4444444444444444,23.333333333333332
DEV_138,Llama,,Male,13.2,Musculoskeletal,Fractures,7.9,7.9,15.1,202.0,108.0,41.0,20.0,15.0,1.4,0,0,0,0,0,0,0,1,0,0,0,0,1.0,2.05,10.714285714285715
DEV_139,Goat,,Unknown,0.8,Cardiovascular,Arrhythmia,7.4,6.5,16.8,338.0,90.0,39.0,15.0,19.0,0.9,0,0,0,0,0,0,0,0,0,0,0,1,1.1384615384615384,2.6,21.11111111111111
DEV_140,Chicken,Mixed,Male,5.1,Parasitic,Coccidiosis,6.5,4.8,7.2,451.0,101.0,40.0,61.0,14.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1.3541666666666667,0.6557377049180327,14.0
DEV_141,Turtle,,Male,6.8,Cardiovascular,Endocarditis,14.6,7.1,17.9,383.0,90.0,52.0,22.0,12.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,2.056338028169014,2.3636363636363638,17.142857142857142
DEV_142,Cattle,Purebred,Female,5.2,Bacterial,Mastitis,26.0,5.7,13.1,310.0,96.0,67.0,144.0,27.0,0.6,1,1,0,0,0,0,0,1,0,0,0,0,4.56140350877193,0.4652777777777778,45.0
DEV_143,Snake,Purebred,Female,4.0,Viral,Herpesvirus,19.0,7.3,16.0,266.0,,30.0,56.0,25.0,1.4,1,0,0,0,0,1,0,0,0,0,0,0,2.6027397260273974,0.5357142857142857,17.857142857142858
DEV_144,Parrot,Purebred,Male,10.1,Gastrointestinal,Giardiasis,16.1,9.4,12.6,426.0,97.0,14.0,27.0,55.0,0.6,0,0,0,1,0,0,0,0,0,0,0,0,1.7127659574468086,0.5185185185185185,91.66666666666667
DEV_145,Chicken,Purebred,Female,1.0,Respiratory,Infectious Bronchitis,14.2,6.2,,268.0,96.0,20.0,43.0,24.0,0.9,0,0,0,0,0,1,1,0,0,0,0,0,2.290322580645161,0.46511627906976744,26.666666666666664
DEV_146,Rabbit,Purebred,Male,7.2,Gastrointestinal,Enterocolitis,13.3,6.7,17.4,521.0,91.0,16.0,31.0,37.0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1.9850746268656716,0.5161290322580645,74.0
DEV_147,Cattle,Purebred,Male,10.9,Bacterial,Mastitis,23.0,5.7,13.1,420.0,,65.0,123.0,21.0,0.9,1,0,0,0,0,0,0,1,0,0,0,0,4.035087719298246,0.5284552845528455,23.333333333333332
DEV_148,Snake,Mixed,Female,6.3,Metabolic,Fatty Liver,6.9,6.6,13.1,283.0,113.0,191.0,28.0,24.0,1.6,0,0,0,0,0,1,0,0,0,0,0,0,1.0454545454545456,6.821428571428571,15.0
DEV_149,Cat,Purebred,Female,0.8,Metabolic,Fatty Liver,9.5,5.4,17.3,,101.0,187.0,24.0,19.0,0.8,0,0,0,0,0,1,0,0,0,0,0,0,1.759259259259259,7.791666666666667,23.75
DEV_150,Turtle,Mixed,Female,2.9,Bacterial,Salmonellosis,19.9,6.7,18.3,378.0,109.0,100.0,137.0,13.0,0.8,1,0,0,0,0,0,0,1,0,0,0,0,2.970149253731343,0.7299270072992701,16.25
DEV_151,Alpaca,Purebred,Female,3.7,Parasitic,Meningeal Worm,,4.4,7.5,348.0,,51.0,12.0,19.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,4.25,19.0
DEV_152,Chicken,Purebred,Male,14.5,Metabolic,Gout,8.9,7.0,12.4,278.0,112.0,227.0,20.0,14.0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,1.2714285714285716,11.35,8.23529411764706
DEV_153,Lion,Purebred,Female,10.9,Cardiovascular,Heartworm Cardiovascular,9.2,8.6,12.4,400.0,72.0,33.0,29.0,16.0,0.9,0,0,0,0,0,0,0,0,1,0,0,0,1.069767441860465,1.1379310344827587,17.77777777777778
DEV_154,Parrot,Purebred,Male,9.2,Gastrointestinal,Giardiasis,16.4,6.4,15.6,245.0,108.0,10.0,46.0,34.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2.5624999999999996,0.21739130434782608,34.0
DEV_155,Cattle,,Male,4.6,Cardiovascular,Myocarditis,13.6,6.3,17.9,248.0,,28.0,39.0,19.0,1.2,0,0,0,0,0,0,0,0,0,0,0,1,2.1587301587301586,0.717948717948718,15.833333333333334
DEV_156,Horse,,Male,11.3,Musculoskeletal,Arthritis,7.7,6.5,15.9,458.0,88.0,22.0,18.0,22.0,0.7,0,0,0,1,0,0,0,0,0,0,0,0,1.1846153846153846,1.2222222222222223,31.42857142857143
DEV_157,Ferret,Purebred,Male,10.2,Musculoskeletal,Osteochondrosis,12.6,4.6,15.2,317.0,100.0,15.0,46.0,15.0,1.2,0,0,0,1,0,0,0,1,0,0,0,0,2.739130434782609,0.32608695652173914,12.5
DEV_158,Llama,Mixed,Male,13.8,Metabolic,Copper Deficiency,16.1,6.4,15.0,243.0,67.0,110.0,48.0,25.0,1.4,0,0,0,0,0,0,0,0,0,0,1,0,2.515625,2.2916666666666665,17.857142857142858
DEV_159,Llama,Mixed,Male,7.6,Musculoskeletal,Arthritis,13.9,6.8,16.1,356.0,71.0,5.0,24.0,,0.8,0,0,0,1,0,0,0,1,0,0,0,0,2.044117647058824,0.20833333333333334,0.0
DEV_160,Dog,Purebred,Male,3.4,Respiratory,Pulmonary Edema,18.0,7.6,16.4,312.0,116.0,10.0,22.0,13.0,,0,0,0,0,0,0,1,0,1,0,0,0,2.368421052631579,0.45454545454545453,0.0
DEV_161,Elephant,Mixed,Female,11.2,Parasitic,Elephasiosis,8.0,4.4,9.3,207.0,113.0,57.0,19.0,20.0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,1.8181818181818181,3.0,40.0
DEV_162,Parrot,Mixed,Male,3.5,Metabolic,Fatty Liver,6.0,8.2,12.4,431.0,96.0,237.0,17.0,12.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0.7317073170731708,13.941176470588236,12.0
DEV_163,Lizard,Mixed,Male,12.2,Bacterial,Salmonellosis,23.9,5.3,12.6,450.0,,89.0,151.0,19.0,0.3,1,1,0,0,0,0,0,1,0,0,0,0,4.509433962264151,0.5894039735099338,63.333333333333336
DEV_164,Alpaca,Mixed,Female,2.2,Musculoskeletal,Fractures,15.8,6.0,17.9,438.0,113.0,59.0,11.0,9.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,2.6333333333333333,5.363636363636363,9.0
DEV_165,Cattle,Purebred,Male,10.2,Bacterial,Mastitis,18.8,6.3,12.0,389.0,68.0,94.0,107.0,17.0,0.9,0,1,0,0,0,0,0,0,0,0,0,0,2.984126984126984,0.8785046728971962,18.88888888888889
DEV_166,Tiger,,Female,3.3,Metabolic,Thiamine Deficiency,10.7,6.0,13.5,389.0,100.0,293.0,18.0,15.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1.7833333333333332,16.27777777777778,18.75
DEV_167,Parrot,Mixed,Female,8.1,Respiratory,Aspergillosis,14.2,7.3,18.6,211.0,95.0,24.0,45.0,17.0,1.4,0,0,0,0,1,0,0,0,1,0,0,0,1.9452054794520548,0.5333333333333333,12.142857142857144
DEV_168,Chicken,Mixed,Female,3.5,Cardiovascular,Pericarditis,7.4,5.5,13.4,470.0,96.0,50.0,46.0,17.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,1.3454545454545455,1.0869565217391304,12.142857142857144
DEV_169,Chicken,Mixed,Male,14.5,Parasitic,Capillaria,12.6,4.9,8.4,470.0,99.0,26.0,25.0,28.0,0.8,0,0,0,0,1,0,0,0,0,0,0,0,2.571428571428571,1.04,35.0
DEV_170,Alpaca,Mixed,Female,7.6,Gastrointestinal,Acidosis,14.6,5.5,13.7,,102.0,19.0,30.0,37.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,2.6545454545454543,0.6333333333333333,33.63636363636363
DEV_171,Cat,Mixed,Female,1.7,Respiratory,URI Complex,10.0,8.4,13.3,241.0,91.0,10.0,55.0,26.0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,1.1904761904761905,0.18181818181818182,26.0
DEV_172,Duck,Mixed,Male,3.2,Respiratory,Sinusitis,11.9,,14.0,416.0,107.0,18.0,27.0,19.0,0.3,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.6666666666666666,63.333333333333336
DEV_173,Ferret,Mixed,Female,8.0,Viral,Canine Distemper,24.2,7.3,17.1,439.0,122.0,16.0,9.0,26.0,0.6,1,0,1,0,0,0,0,0,1,1,0,0,3.315068493150685,1.7777777777777777,43.333333333333336
DEV_174,Rabbit,Purebred,Male,10.6,Bacterial,Tyzzer Disease,25.4,7.8,13.6,413.0,66.0,103.0,110.0,,0.8,1,1,0,0,0,0,0,0,0,1,0,0,3.2564102564102564,0.9363636363636364,0.0
DEV_175,Tiger,Purebred,Male,13.0,Bacterial,Tuberculosis,29.6,8.7,12.7,334.0,85.0,135.0,102.0,21.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,3.402298850574713,1.3235294117647058,21.0
DEV_176,Rabbit,Purebred,Male,9.1,Cardiovascular,Endocarditis,15.9,8.2,16.5,207.0,102.0,41.0,6.0,20.0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,1.9390243902439026,6.833333333333333,16.666666666666668
DEV_177,Sheep,Purebred,Unknown,0.5,Viral,Rift Valley Fever,25.6,9.0,15.3,485.0,85.0,24.0,22.0,10.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,2.8444444444444446,1.0909090909090908,20.0
DEV_178,Duck,Purebred,Female,6.3,Gastrointestinal,Enteritis,6.5,5.9,14.0,505.0,71.0,10.0,39.0,34.0,0.6,0,0,1,1,0,0,0,1,0,0,0,0,1.1016949152542372,0.2564102564102564,56.66666666666667
DEV_179,Lion,Mixed,Female,13.6,Gastrointestinal,Enteritis,6.7,5.8,15.1,291.0,98.0,57.0,10.0,59.0,0.5,0,0,1,1,0,0,0,1,0,0,0,0,1.1551724137931034,5.7,118.0
DEV_180,Tiger,Mixed,Female,11.6,Bacterial,Pasteurellosis,23.8,8.3,12.5,288.0,81.0,110.0,104.0,12.0,0.3,0,1,0,0,0,0,0,0,0,0,1,0,2.867469879518072,1.0576923076923077,40.0
DEV_181,Fish,,Male,4.6,Metabolic,Malnutrition,16.1,8.9,16.5,373.0,108.0,180.0,28.0,9.0,0.9,0,0,0,0,0,0,1,0,0,0,0,0,1.8089887640449438,6.428571428571429,10.0
DEV_182,Ferret,Purebred,Male,13.1,Viral,Rabies,24.8,8.1,,430.0,96.0,11.0,22.0,19.0,0.8,1,0,0,0,0,0,0,0,1,0,0,0,3.0617283950617287,0.5,23.75
DEV_183,Llama,Mixed,Unknown,3.2,Parasitic,Internal Worms,13.6,4.2,7.4,305.0,101.0,,18.0,12.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,3.2380952380952377,0.0,12.0
DEV_184,GuineaPig,Purebred,Female,13.8,Metabolic,Urinary Calculi,19.6,7.0,17.1,258.0,,242.0,2.0,25.0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,2.8000000000000003,121.0,31.25
DEV_185,Chicken,Mixed,Male,6.8,Bacterial,Fowl Cholera,26.2,,15.8,244.0,,95.0,105.0,25.0,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0.0,0.9047619047619048,50.0
DEV_186,Snake,Purebred,Male,3.3,Respiratory,Aspergillosis,11.7,8.5,16.4,219.0,91.0,30.0,50.0,10.0,1.4,0,0,0,0,0,0,1,0,1,0,0,0,1.3764705882352941,0.6,7.142857142857143
DEV_187,Cattle,Mixed,Female,4.0,Musculoskeletal,White Muscle Disease,10.8,8.7,16.1,394.0,78.0,38.0,25.0,19.0,0.7,0,0,0,0,0,1,0,1,0,0,0,0,1.2413793103448278,1.52,27.142857142857146
DEV_188,Pig,Mixed,Female,13.9,Metabolic,Hypoglycemia,11.4,6.0,14.5,375.0,87.0,209.0,30.0,6.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1.9000000000000001,6.966666666666667,4.0
DEV_189,Lizard,Mixed,Female,14.6,Cardiovascular,Arrhythmia,,6.1,17.4,334.0,89.0,36.0,11.0,12.0,0.9,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3.272727272727273,13.333333333333332
DEV_190,Turtle,Purebred,Male,3.3,Metabolic,Hypocalcemia,13.5,5.6,17.3,220.0,80.0,291.0,35.0,18.0,0.7,0,0,0,0,0,0,1,0,0,0,0,0,2.410714285714286,8.314285714285715,25.714285714285715
DEV_191,Dog,Purebred,Male,7.6,Viral,Canine Distemper,19.6,8.1,13.0,309.0,74.0,50.0,10.0,27.0,1.2,1,1,1,0,0,0,0,0,0,1,0,0,2.419753086419753,5.0,22.5
DEV_192,GuineaPig,Mixed,Male,14.2,Gastrointestinal,Diarrhea,10.5,7.5,14.3,357.0,92.0,34.0,41.0,33.0,1.3,0,1,1,1,0,0,0,0,0,0,0,0,1.4,0.8292682926829268,25.384615384615383
DEV_193,Fish,,Male,11.8,Respiratory,Fungal Gill Infection,13.4,6.3,15.1,318.0,111.0,10.0,27.0,24.0,0.3,0,0,0,0,0,0,1,0,1,0,0,0,2.126984126984127,0.37037037037037035,80.0
DEV_194,Alpaca,Purebred,Male,1.7,Respiratory,Aspergillosis,14.6,6.4,16.0,281.0,87.0,28.0,23.0,7.0,0.6,0,0,0,0,1,0,1,0,1,0,0,0,2.28125,1.2173913043478262,11.666666666666668
DEV_195,Cattle,,Male,6.4,Cardiovascular,Myocarditis,,6.8,15.7,331.0,102.0,14.0,28.0,21.0,1.2,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.5,17.5
DEV_196,Sheep,Mixed,Female,10.6,Gastrointestinal,Bloat,6.0,5.3,13.6,360.0,100.0,47.0,46.0,60.0,0.9,0,0,1,0,0,0,0,0,0,0,0,0,1.1320754716981132,1.0217391304347827,66.66666666666667
DEV_197,Cattle,Purebred,Male,4.4,Bacterial,Brucellosis,20.0,7.4,12.6,336.0,100.0,134.0,131.0,24.0,,1,1,1,0,0,0,0,0,0,0,0,0,2.7027027027027026,1.0229007633587786,0.0
DEV_198,Parrot,Purebred,Female,8.4,Parasitic,Giardia,9.1,4.1,6.6,286.0,99.0,51.0,54.0,23.0,1.3,0,0,1,0,0,0,0,0,0,0,0,0,2.2195121951219514,0.9444444444444444,17.692307692307693
DEV_199,Snake,Purebred,Unknown,13.9,Viral,Reovirus,18.1,6.0,15.6,228.0,96.0,30.0,,11.0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,3.016666666666667,0.0,22.0
DEV_200,Lion,Mixed,Male,12.7,Respiratory,Secondary Bacterial URI,7.1,5.6,16.0,224.0,92.0,43.0,36.0,29.0,0.7,0,0,0,0,0,0,1,0,1,0,0,0,1.2678571428571428,1.1944444444444444,41.42857142857143
DEV_201,Snake,Purebred,Male,9.8,Metabolic,Hypocalcemia,11.0,5.6,12.1,364.0,111.0,148.0,49.0,,0.9,0,0,0,0,0,0,1,0,0,0,0,0,1.9642857142857144,3.020408163265306,0.0
DEV_202,Horse,Purebred,Female,2.9,Respiratory,Pleuropneumonia,12.7,5.4,18.2,513.0,94.0,30.0,18.0,14.0,1.5,0,0,0,0,0,0,1,0,0,1,0,0,2.3518518518518516,1.6666666666666667,9.333333333333334
DEV_203,GuineaPig,Mixed,Male,7.1,Parasitic,Lice,8.0,5.1,7.4,468.0,86.0,29.0,54.0,7.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1.5686274509803924,0.5370370370370371,8.75
DEV_204,Lion,Mixed,Female,1.9,Parasitic,Roundworm,5.7,3.9,9.9,460.0,96.0,32.0,32.0,21.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1.4615384615384617,1.0,21.0
DEV_205,Parrot,Purebred,Female,5.7,Viral,Proventricular Dilatation,23.9,9.3,11.3,472.0,112.0,26.0,30.0,17.0,0.8,1,1,0,0,0,0,0,0,0,0,0,0,2.569892473118279,0.8666666666666667,21.25
DEV_206,Turkey,Mixed,Female,12.3,Musculoskeletal,Leg Weakness,7.3,7.5,15.9,401.0,,35.0,33.0,23.0,0.7,0,0,0,0,0,0,0,1,0,0,1,0,0.9733333333333333,1.0606060606060606,32.85714285714286
DEV_207,Snake,Mixed,Male,14.5,Bacterial,Salmonellosis,,,15.6,273.0,91.0,,158.0,22.0,1.2,1,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,18.333333333333336
DEV_208,GuineaPig,Mixed,Female,10.0,Respiratory,Streptococcus Lung Infection,7.8,6.1,12.9,255.0,80.0,24.0,30.0,25.0,0.6,0,0,0,0,0,0,1,0,0,0,0,0,1.278688524590164,0.8,41.66666666666667
DEV_209,Fish,,Male,12.2,Parasitic,Gyrodactylus,11.9,5.4,11.8,239.0,98.0,19.0,25.0,19.0,,0,0,0,0,0,0,0,1,0,0,0,0,2.2037037037037037,0.76,0.0
DEV_210,Turtle,Purebred,Unknown,10.9,Gastrointestinal,Anorexia,7.6,6.8,14.4,316.0,113.0,33.0,48.0,51.0,0.6,0,0,0,1,0,0,0,0,0,0,0,0,1.1176470588235294,0.6875,85.0
DEV_211,Goat,Mixed,Female,10.4,Bacterial,Tetanus,28.4,8.0,12.0,359.0,85.0,149.0,119.0,29.0,1.4,1,1,0,0,0,0,0,0,0,1,0,0,3.55,1.2521008403361344,20.714285714285715
DEV_212,Sheep,Purebred,Male,8.2,Bacterial,Enterotoxemia,28.7,5.8,17.4,436.0,79.0,,100.0,,1.2,1,0,0,1,0,0,0,0,0,0,0,0,4.948275862068965,0.0,0.0
DEV_213,Dog,Mixed,Female,13.2,Gastrointestinal,Gastroenteritis,11.9,7.0,13.2,,78.0,38.0,21.0,35.0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,1.7,1.8095238095238095,70.0
DEV_214,Tiger,Mixed,Female,5.7,Bacterial,E.coli,27.1,7.1,14.3,242.0,83.0,135.0,121.0,9.0,,0,1,0,1,0,0,0,0,0,0,0,0,3.8169014084507045,1.115702479338843,0.0
DEV_215,Fish,,Unknown,1.5,Respiratory,Gill Disease,11.5,6.2,16.9,375.0,96.0,26.0,11.0,14.0,,0,0,0,0,0,0,1,0,1,0,0,0,1.8548387096774193,2.3636363636363638,0.0
DEV_216,Tiger,Purebred,Female,5.4,Musculoskeletal,Spondylosis,10.9,7.1,14.3,281.0,71.0,41.0,24.0,13.0,1.3,0,0,1,0,0,0,0,0,0,0,0,0,1.535211267605634,1.7083333333333333,10.0
DEV_217,Llama,Purebred,Unknown,0.9,Respiratory,Pneumonia,,7.5,12.2,410.0,116.0,14.0,35.0,25.0,1.5,0,0,0,0,1,0,1,0,1,0,0,0,0.0,0.4,16.666666666666668
DEV_218,Llama,Purebred,Female,6.6,Cardiovascular,Pericarditis,11.3,5.7,16.4,470.0,95.0,,60.0,13.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1.9824561403508774,0.0,13.0
DEV_219,Alpaca,Mixed,Unknown,11.7,Metabolic,Ketosis,12.4,7.6,12.7,358.0,89.0,122.0,3.0,10.0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,1.6315789473684212,40.666666666666664,12.5
DEV_220,Snake,Mixed,Male,2.6,Bacterial,Salmonellosis,,6.2,17.1,295.0,113.0,103.0,108.0,21.0,1.5,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.9537037037037037,14.0
DEV_221,Chicken,Purebred,Female,6.7,Respiratory,Aspergillosis,7.7,5.5,16.8,364.0,108.0,50.0,34.0,16.0,1.2,0,0,0,0,0,0,1,0,1,0,0,0,1.4000000000000001,1.4705882352941178,13.333333333333334
DEV_222,Lizard,Mixed,Male,5.2,Respiratory,Mouth Rot Secondary,7.9,8.0,14.1,432.0,100.0,37.0,38.0,15.0,0.8,0,0,0,0,0,0,0,0,0,0,0,1,0.9875,0.9736842105263158,18.75
DEV_223,Rabbit,Purebred,Male,13.0,Metabolic,Obesity,4.4,6.7,13.0,305.0,98.0,197.0,47.0,25.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.6567164179104478,4.191489361702128,35.714285714285715
DEV_224,GuineaPig,Mixed,Unknown,7.6,Gastrointestinal,Diarrhea,7.5,6.7,14.1,350.0,102.0,53.0,21.0,43.0,0.9,0,1,1,1,0,0,0,0,0,0,0,0,1.1194029850746268,2.5238095238095237,47.77777777777778
DEV_225,Pig,Mixed,Female,1.8,Respiratory,Enzootic Pneumonia,13.0,6.2,13.0,320.0,97.0,34.0,26.0,25.0,1.0,1,0,0,0,0,0,1,0,1,0,0,0,2.096774193548387,1.3076923076923077,25.0
DEV_226,Turtle,Mixed,Male,3.1,Metabolic,Hypovitaminosis A,11.7,6.0,15.7,297.0,75.0,165.0,22.0,16.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1.95,7.5,16.0
DEV_227,Lion,Mixed,Unknown,4.2,Parasitic,Sarcoptic Mange,16.5,3.3,9.5,411.0,116.0,,42.0,19.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,21.11111111111111
DEV_228,Alpaca,Mixed,Male,14.4,Bacterial,Anthrax,22.4,6.4,13.7,249.0,99.0,124.0,134.0,17.0,1.5,1,1,0,0,0,0,0,0,0,0,0,0,3.4999999999999996,0.9253731343283582,11.333333333333334
DEV_229,Turtle,Purebred,Female,2.5,Gastrointestinal,Enteritis,9.5,5.1,14.7,451.0,85.0,38.0,48.0,44.0,1.6,0,0,1,1,0,0,0,1,0,0,0,0,1.8627450980392157,0.7916666666666666,27.5
DEV_230,Parrot,Purebred,Male,5.0,Gastrointestinal,Candidiasis GI,8.1,7.4,16.4,309.0,84.0,52.0,11.0,36.0,1.0,0,0,1,1,0,0,1,0,0,0,0,0,1.0945945945945945,4.7272727272727275,36.0
DEV_231,Turkey,Mixed,Unknown,1.9,Metabolic,Perosis,8.9,6.4,13.8,370.0,88.0,244.0,24.0,22.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1.390625,10.166666666666666,22.0
DEV_232,Chicken,Purebred,Female,0.9,Metabolic,Fatty Liver Syndrome,16.4,6.6,17.5,249.0,101.0,266.0,51.0,8.0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,2.484848484848485,5.215686274509804,6.666666666666667
